ID_x,OrderID,Client_ID,Product_ID,QTY,DataStamp,Day,Month,Year,First,Last,District,ID_y,Name,Price,Unit(g)
14296,7185,5,2,3,2018-05-03 05:26:03,3,5,2018,Aleksandra,Kaczor,Ursus,2,Product 2,11.99,456
14297,7185,5,4,5,2018-05-03 05:26:03,3,5,2018,Aleksandra,Kaczor,Ursus,4,Product 4,17.99,67
14300,7186,82,1,5,2018-05-03 06:27:46,3,5,2018,Natalia,Gajda,Ochota,1,Product 1,7.99,374
14298,7186,82,4,7,2018-05-03 06:27:46,3,5,2018,Natalia,Gajda,Ochota,4,Product 4,17.99,67
14299,7186,82,5,8,2018-05-03 06:27:46,3,5,2018,Natalia,Gajda,Ochota,5,Product 5,23.99,750
14302,7187,7,1,5,2018-05-03 09:23:30,3,5,2018,Daniel,Baran,Białołęka,1,Product 1,7.99,374
14301,7187,7,4,7,2018-05-03 09:23:30,3,5,2018,Daniel,Baran,Białołęka,4,Product 4,17.99,67
14303,7187,7,5,9,2018-05-03 09:23:30,3,5,2018,Daniel,Baran,Białołęka,5,Product 5,23.99,750
14304,7188,49,1,7,2018-05-03 13:35:41,3,5,2018,Joanna,Urban,Białołęka,1,Product 1,7.99,374
14305,7188,49,3,9,2018-05-03 13:35:41,3,5,2018,Joanna,Urban,Białołęka,3,Product 3,13.99,341
14306,7188,49,4,5,2018-05-03 13:35:41,3,5,2018,Joanna,Urban,Białołęka,4,Product 4,17.99,67
14308,7189,27,1,4,2018-05-03 15:57:33,3,5,2018,Cezary,Pająk,Białołęka,1,Product 1,7.99,374
14309,7189,27,3,2,2018-05-03 15:57:33,3,5,2018,Cezary,Pająk,Białołęka,3,Product 3,13.99,341
14307,7189,27,4,7,2018-05-03 15:57:33,3,5,2018,Cezary,Pająk,Białołęka,4,Product 4,17.99,67
14311,7190,56,1,6,2018-05-04 02:33:43,4,5,2018,Hubert,Wróbel,Wawer,1,Product 1,7.99,374
14312,7190,56,3,2,2018-05-04 02:33:43,4,5,2018,Hubert,Wróbel,Wawer,3,Product 3,13.99,341
14310,7190,56,5,3,2018-05-04 02:33:43,4,5,2018,Hubert,Wróbel,Wawer,5,Product 5,23.99,750
14315,7191,98,1,5,2018-05-04 03:17:37,4,5,2018,Dominika,Konieczny,Białołęka,1,Product 1,7.99,374
14313,7191,98,4,4,2018-05-04 03:17:37,4,5,2018,Dominika,Konieczny,Białołęka,4,Product 4,17.99,67
14314,7191,98,5,7,2018-05-04 03:17:37,4,5,2018,Dominika,Konieczny,Białołęka,5,Product 5,23.99,750
14316,7192,43,5,3,2018-05-04 10:45:38,4,5,2018,Hubert,Mazur,Wilanów,5,Product 5,23.99,750
14317,7193,88,2,8,2018-05-04 22:21:03,4,5,2018,Natalia,Brzoza,Praga-Południe,2,Product 2,11.99,456
14318,7193,88,4,2,2018-05-04 22:21:03,4,5,2018,Natalia,Brzoza,Praga-Południe,4,Product 4,17.99,67
14319,7194,12,1,4,2018-05-05 02:06:45,5,5,2018,Hubert,Mazur,Wola,1,Product 1,7.99,374
14320,7195,30,1,4,2018-05-05 09:19:35,5,5,2018,Marek,Nowak,Włochy,1,Product 1,7.99,374
14321,7195,30,5,4,2018-05-05 09:19:35,5,5,2018,Marek,Nowak,Włochy,5,Product 5,23.99,750
14323,7196,22,1,8,2018-05-05 12:34:06,5,5,2018,Marek,Wróbel,Wola,1,Product 1,7.99,374
14322,7196,22,2,6,2018-05-05 12:34:06,5,5,2018,Marek,Wróbel,Wola,2,Product 2,11.99,456
14324,7196,22,4,1,2018-05-05 12:34:06,5,5,2018,Marek,Wróbel,Wola,4,Product 4,17.99,67
14325,7197,99,4,9,2018-05-05 16:05:02,5,5,2018,Hubert,Pająk,Targówek,4,Product 4,17.99,67
14326,7198,67,1,5,2018-05-05 17:21:32,5,5,2018,Łukasz,Kruk,Bielany,1,Product 1,7.99,374
14327,7198,67,3,8,2018-05-05 17:21:32,5,5,2018,Łukasz,Kruk,Bielany,3,Product 3,13.99,341
14328,7199,46,3,3,2018-05-05 19:44:04,5,5,2018,Monika,Mucha,Rembertów,3,Product 3,13.99,341
14330,7200,9,4,7,2018-05-06 07:28:45,6,5,2018,Patrycja,Urban,Ursynów,4,Product 4,17.99,67
14329,7200,9,5,6,2018-05-06 07:28:45,6,5,2018,Patrycja,Urban,Ursynów,5,Product 5,23.99,750
14331,7201,74,2,1,2018-05-06 07:43:22,6,5,2018,Edward,Gajda,Wola,2,Product 2,11.99,456
14332,7202,61,3,4,2018-05-06 13:30:29,6,5,2018,Łukasz,Lis,Wesoła,3,Product 3,13.99,341
14333,7202,61,5,6,2018-05-06 13:30:29,6,5,2018,Łukasz,Lis,Wesoła,5,Product 5,23.99,750
14334,7203,99,4,3,2018-05-06 23:06:45,6,5,2018,Hubert,Pająk,Targówek,4,Product 4,17.99,67
14335,7203,99,5,1,2018-05-06 23:06:45,6,5,2018,Hubert,Pająk,Targówek,5,Product 5,23.99,750
14338,7204,76,1,5,2018-05-07 11:20:33,7,5,2018,Karolina,Dąb,Białołęka,1,Product 1,7.99,374
14337,7204,76,2,7,2018-05-07 11:20:33,7,5,2018,Karolina,Dąb,Białołęka,2,Product 2,11.99,456
14336,7204,76,5,8,2018-05-07 11:20:33,7,5,2018,Karolina,Dąb,Białołęka,5,Product 5,23.99,750
14340,7205,82,1,8,2018-05-07 20:53:57,7,5,2018,Natalia,Gajda,Ochota,1,Product 1,7.99,374
14339,7205,82,5,4,2018-05-07 20:53:57,7,5,2018,Natalia,Gajda,Ochota,5,Product 5,23.99,750
14342,7206,25,1,7,2018-05-08 08:35:06,8,5,2018,Aleksandra,Urban,Wawer,1,Product 1,7.99,374
14341,7206,25,3,2,2018-05-08 08:35:06,8,5,2018,Aleksandra,Urban,Wawer,3,Product 3,13.99,341
14343,7207,65,1,4,2018-05-08 10:42:41,8,5,2018,Agnieszka,Kaczmarek,Bemowo,1,Product 1,7.99,374
14345,7208,95,1,9,2018-05-08 11:41:13,8,5,2018,Katarzyna,Baran,Wilanów,1,Product 1,7.99,374
14344,7208,95,5,1,2018-05-08 11:41:13,8,5,2018,Katarzyna,Baran,Wilanów,5,Product 5,23.99,750
14346,7209,5,1,6,2018-05-08 11:46:25,8,5,2018,Aleksandra,Kaczor,Ursus,1,Product 1,7.99,374
14347,7209,5,3,6,2018-05-08 11:46:25,8,5,2018,Aleksandra,Kaczor,Ursus,3,Product 3,13.99,341
14348,7210,54,1,1,2018-05-08 14:01:38,8,5,2018,Natalia,Nowak,Wesoła,1,Product 1,7.99,374
14349,7210,54,3,6,2018-05-08 14:01:38,8,5,2018,Natalia,Nowak,Wesoła,3,Product 3,13.99,341
14350,7211,85,4,1,2018-05-08 14:27:42,8,5,2018,Adam,Żuraw,Bielany,4,Product 4,17.99,67
14353,7212,28,1,1,2018-05-08 14:53:09,8,5,2018,Edward,Pająk,Ursus,1,Product 1,7.99,374
14351,7212,28,2,2,2018-05-08 14:53:09,8,5,2018,Edward,Pająk,Ursus,2,Product 2,11.99,456
14352,7212,28,4,7,2018-05-08 14:53:09,8,5,2018,Edward,Pająk,Ursus,4,Product 4,17.99,67
14355,7213,93,2,4,2018-05-08 22:40:05,8,5,2018,Ewa,Zając,Wawer,2,Product 2,11.99,456
14356,7213,93,3,1,2018-05-08 22:40:05,8,5,2018,Ewa,Zając,Wawer,3,Product 3,13.99,341
14354,7213,93,4,5,2018-05-08 22:40:05,8,5,2018,Ewa,Zając,Wawer,4,Product 4,17.99,67
14357,7214,22,5,6,2018-05-08 23:26:18,8,5,2018,Marek,Wróbel,Wola,5,Product 5,23.99,750
14358,7215,89,4,4,2018-05-09 05:32:34,9,5,2018,Grzegorz,Kruk,Wesoła,4,Product 4,17.99,67
14359,7216,94,2,6,2018-05-10 02:40:50,10,5,2018,Grzegorz,Sokół,Ochota,2,Product 2,11.99,456
14360,7216,94,3,3,2018-05-10 02:40:50,10,5,2018,Grzegorz,Sokół,Ochota,3,Product 3,13.99,341
14361,7217,45,1,5,2018-05-10 07:25:02,10,5,2018,Aleksandra,Duda,Włochy,1,Product 1,7.99,374
14363,7218,25,1,6,2018-05-10 08:47:17,10,5,2018,Aleksandra,Urban,Wawer,1,Product 1,7.99,374
14362,7218,25,4,7,2018-05-10 08:47:17,10,5,2018,Aleksandra,Urban,Wawer,4,Product 4,17.99,67
14364,7218,25,5,7,2018-05-10 08:47:17,10,5,2018,Aleksandra,Urban,Wawer,5,Product 5,23.99,750
14365,7219,7,2,3,2018-05-10 15:23:14,10,5,2018,Daniel,Baran,Białołęka,2,Product 2,11.99,456
14366,7220,26,3,6,2018-05-10 17:41:30,10,5,2018,Katarzyna,Sarna,Wola,3,Product 3,13.99,341
14368,7220,26,4,7,2018-05-10 17:41:30,10,5,2018,Katarzyna,Sarna,Wola,4,Product 4,17.99,67
14367,7220,26,5,2,2018-05-10 17:41:30,10,5,2018,Katarzyna,Sarna,Wola,5,Product 5,23.99,750
14370,7221,42,2,6,2018-05-10 17:58:56,10,5,2018,Paulina,Baran,Wawer,2,Product 2,11.99,456
14369,7221,42,3,8,2018-05-10 17:58:56,10,5,2018,Paulina,Baran,Wawer,3,Product 3,13.99,341
14371,7222,86,5,2,2018-05-10 21:41:16,10,5,2018,Weronika,Sokół,Śródmieście,5,Product 5,23.99,750
14372,7223,20,1,8,2018-05-10 22:09:55,10,5,2018,Łukasz,Baran,Śródmieście,1,Product 1,7.99,374
14373,7223,20,3,3,2018-05-10 22:09:55,10,5,2018,Łukasz,Baran,Śródmieście,3,Product 3,13.99,341
14374,7224,9,4,7,2018-05-11 03:07:09,11,5,2018,Patrycja,Urban,Ursynów,4,Product 4,17.99,67
14375,7225,30,2,7,2018-05-11 03:21:41,11,5,2018,Marek,Nowak,Włochy,2,Product 2,11.99,456
14377,7226,91,1,8,2018-05-11 04:44:15,11,5,2018,Kamil,Bąk,Targówek,1,Product 1,7.99,374
14376,7226,91,4,9,2018-05-11 04:44:15,11,5,2018,Kamil,Bąk,Targówek,4,Product 4,17.99,67
14378,7226,91,5,9,2018-05-11 04:44:15,11,5,2018,Kamil,Bąk,Targówek,5,Product 5,23.99,750
14379,7227,54,3,7,2018-05-11 08:28:13,11,5,2018,Natalia,Nowak,Wesoła,3,Product 3,13.99,341
14380,7228,46,1,7,2018-05-11 09:33:37,11,5,2018,Monika,Mucha,Rembertów,1,Product 1,7.99,374
14382,7228,46,2,7,2018-05-11 09:33:37,11,5,2018,Monika,Mucha,Rembertów,2,Product 2,11.99,456
14381,7228,46,4,7,2018-05-11 09:33:37,11,5,2018,Monika,Mucha,Rembertów,4,Product 4,17.99,67
14383,7229,73,2,6,2018-05-11 11:42:23,11,5,2018,Jan,Kaczmarek,Żoliborz,2,Product 2,11.99,456
14385,7230,71,2,7,2018-05-11 13:21:22,11,5,2018,Magdalena,Pająk,Praga-Południe,2,Product 2,11.99,456
14384,7230,71,3,7,2018-05-11 13:21:22,11,5,2018,Magdalena,Pająk,Praga-Południe,3,Product 3,13.99,341
14386,7231,96,1,9,2018-05-11 19:43:37,11,5,2018,Kamil,Żuraw,Praga-Południe,1,Product 1,7.99,374
14389,7232,19,1,8,2018-05-11 21:32:46,11,5,2018,Filip,Konieczny,Bemowo,1,Product 1,7.99,374
14387,7232,19,2,4,2018-05-11 21:32:46,11,5,2018,Filip,Konieczny,Bemowo,2,Product 2,11.99,456
14388,7232,19,4,4,2018-05-11 21:32:46,11,5,2018,Filip,Konieczny,Bemowo,4,Product 4,17.99,67
14390,7233,67,1,2,2018-05-12 00:06:45,12,5,2018,Łukasz,Kruk,Bielany,1,Product 1,7.99,374
14391,7233,67,2,2,2018-05-12 00:06:45,12,5,2018,Łukasz,Kruk,Bielany,2,Product 2,11.99,456
14392,7233,67,5,5,2018-05-12 00:06:45,12,5,2018,Łukasz,Kruk,Bielany,5,Product 5,23.99,750
14393,7234,74,5,2,2018-05-12 09:16:20,12,5,2018,Edward,Gajda,Wola,5,Product 5,23.99,750
14394,7235,67,5,8,2018-05-12 10:09:21,12,5,2018,Łukasz,Kruk,Bielany,5,Product 5,23.99,750
14395,7236,6,3,1,2018-05-12 13:12:19,12,5,2018,Martyna,Wróbel,Włochy,3,Product 3,13.99,341
14397,7237,75,4,7,2018-05-12 15:10:12,12,5,2018,Grzegorz,Brzoza,Bemowo,4,Product 4,17.99,67
14396,7237,75,5,7,2018-05-12 15:10:12,12,5,2018,Grzegorz,Brzoza,Bemowo,5,Product 5,23.99,750
14398,7238,22,1,4,2018-05-12 19:50:03,12,5,2018,Marek,Wróbel,Wola,1,Product 1,7.99,374
14399,7239,18,2,9,2018-05-13 04:43:48,13,5,2018,Daniel,Lis,Żoliborz,2,Product 2,11.99,456
14400,7239,18,4,7,2018-05-13 04:43:48,13,5,2018,Daniel,Lis,Żoliborz,4,Product 4,17.99,67
14401,7240,96,1,5,2018-05-13 06:58:52,13,5,2018,Kamil,Żuraw,Praga-Południe,1,Product 1,7.99,374
14402,7241,93,2,9,2018-05-13 08:59:39,13,5,2018,Ewa,Zając,Wawer,2,Product 2,11.99,456
14404,7242,22,1,8,2018-05-13 09:12:34,13,5,2018,Marek,Wróbel,Wola,1,Product 1,7.99,374
14403,7242,22,2,4,2018-05-13 09:12:34,13,5,2018,Marek,Wróbel,Wola,2,Product 2,11.99,456
14405,7242,22,5,1,2018-05-13 09:12:34,13,5,2018,Marek,Wróbel,Wola,5,Product 5,23.99,750
14406,7243,32,2,7,2018-05-13 13:15:00,13,5,2018,Edward,Brzoza,Wilanów,2,Product 2,11.99,456
14407,7243,32,4,3,2018-05-13 13:15:00,13,5,2018,Edward,Brzoza,Wilanów,4,Product 4,17.99,67
14408,7244,98,1,2,2018-05-13 22:23:47,13,5,2018,Dominika,Konieczny,Białołęka,1,Product 1,7.99,374
14409,7245,63,1,4,2018-05-14 01:03:52,14,5,2018,Anna,Konieczny,Wola,1,Product 1,7.99,374
14410,7245,63,2,6,2018-05-14 01:03:52,14,5,2018,Anna,Konieczny,Wola,2,Product 2,11.99,456
14411,7246,55,3,3,2018-05-14 03:04:28,14,5,2018,Agnieszka,Nowak,Wilanów,3,Product 3,13.99,341
14412,7246,55,5,1,2018-05-14 03:04:28,14,5,2018,Agnieszka,Nowak,Wilanów,5,Product 5,23.99,750
14415,7247,20,2,3,2018-05-14 18:06:09,14,5,2018,Łukasz,Baran,Śródmieście,2,Product 2,11.99,456
14414,7247,20,3,7,2018-05-14 18:06:09,14,5,2018,Łukasz,Baran,Śródmieście,3,Product 3,13.99,341
14413,7247,20,4,1,2018-05-14 18:06:09,14,5,2018,Łukasz,Baran,Śródmieście,4,Product 4,17.99,67
14416,7248,18,1,5,2018-05-14 19:01:40,14,5,2018,Daniel,Lis,Żoliborz,1,Product 1,7.99,374
14417,7248,18,2,6,2018-05-14 19:01:40,14,5,2018,Daniel,Lis,Żoliborz,2,Product 2,11.99,456
14420,7249,65,3,6,2018-05-14 21:27:20,14,5,2018,Agnieszka,Kaczmarek,Bemowo,3,Product 3,13.99,341
14418,7249,65,4,9,2018-05-14 21:27:20,14,5,2018,Agnieszka,Kaczmarek,Bemowo,4,Product 4,17.99,67
14419,7249,65,5,6,2018-05-14 21:27:20,14,5,2018,Agnieszka,Kaczmarek,Bemowo,5,Product 5,23.99,750
14421,7250,32,1,4,2018-05-15 02:19:48,15,5,2018,Edward,Brzoza,Wilanów,1,Product 1,7.99,374
14422,7251,9,2,9,2018-05-15 03:22:28,15,5,2018,Patrycja,Urban,Ursynów,2,Product 2,11.99,456
14423,7251,9,3,3,2018-05-15 03:22:28,15,5,2018,Patrycja,Urban,Ursynów,3,Product 3,13.99,341
14425,7252,44,1,7,2018-05-15 10:25:38,15,5,2018,Natalia,Wilk,Wawer,1,Product 1,7.99,374
14426,7252,44,2,2,2018-05-15 10:25:38,15,5,2018,Natalia,Wilk,Wawer,2,Product 2,11.99,456
14424,7252,44,3,3,2018-05-15 10:25:38,15,5,2018,Natalia,Wilk,Wawer,3,Product 3,13.99,341
14428,7253,97,3,2,2018-05-15 23:27:50,15,5,2018,Adam,Wilk,Włochy,3,Product 3,13.99,341
14427,7253,97,5,2,2018-05-15 23:27:50,15,5,2018,Adam,Wilk,Włochy,5,Product 5,23.99,750
14429,7254,63,2,4,2018-05-16 00:13:07,16,5,2018,Anna,Konieczny,Wola,2,Product 2,11.99,456
14431,7255,65,3,9,2018-05-16 01:32:03,16,5,2018,Agnieszka,Kaczmarek,Bemowo,3,Product 3,13.99,341
14430,7255,65,5,3,2018-05-16 01:32:03,16,5,2018,Agnieszka,Kaczmarek,Bemowo,5,Product 5,23.99,750
14434,7256,34,1,8,2018-05-16 02:01:39,16,5,2018,Bartek,Baran,Wilanów,1,Product 1,7.99,374
14433,7256,34,3,8,2018-05-16 02:01:39,16,5,2018,Bartek,Baran,Wilanów,3,Product 3,13.99,341
14432,7256,34,4,8,2018-05-16 02:01:39,16,5,2018,Bartek,Baran,Wilanów,4,Product 4,17.99,67
14436,7257,1,2,9,2018-05-16 09:50:29,16,5,2018,Cezary,Zając,Bielany,2,Product 2,11.99,456
14437,7257,1,4,4,2018-05-16 09:50:29,16,5,2018,Cezary,Zając,Bielany,4,Product 4,17.99,67
14435,7257,1,5,8,2018-05-16 09:50:29,16,5,2018,Cezary,Zając,Bielany,5,Product 5,23.99,750
14438,7258,1,4,9,2018-05-16 12:27:10,16,5,2018,Cezary,Zając,Bielany,4,Product 4,17.99,67
14440,7259,30,3,6,2018-05-16 12:57:41,16,5,2018,Marek,Nowak,Włochy,3,Product 3,13.99,341
14439,7259,30,5,9,2018-05-16 12:57:41,16,5,2018,Marek,Nowak,Włochy,5,Product 5,23.99,750
14442,7260,81,1,8,2018-05-16 20:11:37,16,5,2018,Marek,Zając,Ochota,1,Product 1,7.99,374
14441,7260,81,3,4,2018-05-16 20:11:37,16,5,2018,Marek,Zając,Ochota,3,Product 3,13.99,341
14443,7261,90,3,9,2018-05-17 10:38:55,17,5,2018,Adam,Żuraw,Ochota,3,Product 3,13.99,341
14446,7262,70,3,9,2018-05-17 16:20:54,17,5,2018,Jan,Kaczmarek,Wola,3,Product 3,13.99,341
14445,7262,70,4,8,2018-05-17 16:20:54,17,5,2018,Jan,Kaczmarek,Wola,4,Product 4,17.99,67
14444,7262,70,5,7,2018-05-17 16:20:54,17,5,2018,Jan,Kaczmarek,Wola,5,Product 5,23.99,750
14447,7263,79,3,1,2018-05-18 03:17:50,18,5,2018,Filip,Urban,Żoliborz,3,Product 3,13.99,341
14449,7264,51,1,6,2018-05-18 09:22:07,18,5,2018,Katarzyna,Bąk,Włochy,1,Product 1,7.99,374
14448,7264,51,3,7,2018-05-18 09:22:07,18,5,2018,Katarzyna,Bąk,Włochy,3,Product 3,13.99,341
14451,7265,14,3,4,2018-05-18 22:14:26,18,5,2018,Anna,Mazur,Ursus,3,Product 3,13.99,341
14450,7265,14,4,3,2018-05-18 22:14:26,18,5,2018,Anna,Mazur,Ursus,4,Product 4,17.99,67
14452,7266,23,3,1,2018-05-19 04:00:47,19,5,2018,Dominika,Konieczny,Bielany,3,Product 3,13.99,341
14453,7266,23,4,5,2018-05-19 04:00:47,19,5,2018,Dominika,Konieczny,Bielany,4,Product 4,17.99,67
14454,7267,89,3,8,2018-05-19 08:14:07,19,5,2018,Grzegorz,Kruk,Wesoła,3,Product 3,13.99,341
14455,7267,89,4,8,2018-05-19 08:14:07,19,5,2018,Grzegorz,Kruk,Wesoła,4,Product 4,17.99,67
14458,7268,14,2,1,2018-05-19 12:47:46,19,5,2018,Anna,Mazur,Ursus,2,Product 2,11.99,456
14456,7268,14,3,1,2018-05-19 12:47:46,19,5,2018,Anna,Mazur,Ursus,3,Product 3,13.99,341
14457,7268,14,5,7,2018-05-19 12:47:46,19,5,2018,Anna,Mazur,Ursus,5,Product 5,23.99,750
14460,7269,76,1,4,2018-05-19 19:15:49,19,5,2018,Karolina,Dąb,Białołęka,1,Product 1,7.99,374
14459,7269,76,3,6,2018-05-19 19:15:49,19,5,2018,Karolina,Dąb,Białołęka,3,Product 3,13.99,341
14462,7270,52,2,4,2018-05-19 21:09:25,19,5,2018,Karolina,Czarnek,Żoliborz,2,Product 2,11.99,456
14461,7270,52,4,6,2018-05-19 21:09:25,19,5,2018,Karolina,Czarnek,Żoliborz,4,Product 4,17.99,67
14463,7270,52,5,7,2018-05-19 21:09:25,19,5,2018,Karolina,Czarnek,Żoliborz,5,Product 5,23.99,750
14464,7271,87,1,7,2018-05-20 17:02:52,20,5,2018,Igor,Żuraw,Wilanów,1,Product 1,7.99,374
14465,7271,87,4,5,2018-05-20 17:02:52,20,5,2018,Igor,Żuraw,Wilanów,4,Product 4,17.99,67
14467,7272,67,1,9,2018-05-20 17:41:31,20,5,2018,Łukasz,Kruk,Bielany,1,Product 1,7.99,374
14466,7272,67,2,3,2018-05-20 17:41:31,20,5,2018,Łukasz,Kruk,Bielany,2,Product 2,11.99,456
14468,7273,4,2,3,2018-05-20 19:24:41,20,5,2018,Edward,Bąk,Targówek,2,Product 2,11.99,456
14469,7273,4,3,5,2018-05-20 19:24:41,20,5,2018,Edward,Bąk,Targówek,3,Product 3,13.99,341
14470,7273,4,5,1,2018-05-20 19:24:41,20,5,2018,Edward,Bąk,Targówek,5,Product 5,23.99,750
14473,7274,68,3,8,2018-05-20 20:15:43,20,5,2018,Jan,Konieczny,Ursus,3,Product 3,13.99,341
14472,7274,68,4,8,2018-05-20 20:15:43,20,5,2018,Jan,Konieczny,Ursus,4,Product 4,17.99,67
14471,7274,68,5,8,2018-05-20 20:15:43,20,5,2018,Jan,Konieczny,Ursus,5,Product 5,23.99,750
14475,7275,43,3,5,2018-05-21 13:21:39,21,5,2018,Hubert,Mazur,Wilanów,3,Product 3,13.99,341
14474,7275,43,4,4,2018-05-21 13:21:39,21,5,2018,Hubert,Mazur,Wilanów,4,Product 4,17.99,67
14478,7276,77,2,1,2018-05-21 18:08:19,21,5,2018,Monika,Nowak,Białołęka,2,Product 2,11.99,456
14476,7276,77,3,4,2018-05-21 18:08:19,21,5,2018,Monika,Nowak,Białołęka,3,Product 3,13.99,341
14477,7276,77,4,7,2018-05-21 18:08:19,21,5,2018,Monika,Nowak,Białołęka,4,Product 4,17.99,67
14479,7277,63,2,7,2018-05-22 09:42:01,22,5,2018,Anna,Konieczny,Wola,2,Product 2,11.99,456
14480,7278,71,1,1,2018-05-22 23:55:19,22,5,2018,Magdalena,Pająk,Praga-Południe,1,Product 1,7.99,374
14482,7278,71,2,7,2018-05-22 23:55:19,22,5,2018,Magdalena,Pająk,Praga-Południe,2,Product 2,11.99,456
14481,7278,71,4,7,2018-05-22 23:55:19,22,5,2018,Magdalena,Pająk,Praga-Południe,4,Product 4,17.99,67
14483,7279,46,3,9,2018-05-23 07:12:54,23,5,2018,Monika,Mucha,Rembertów,3,Product 3,13.99,341
14484,7279,46,4,6,2018-05-23 07:12:54,23,5,2018,Monika,Mucha,Rembertów,4,Product 4,17.99,67
14485,7279,46,5,9,2018-05-23 07:12:54,23,5,2018,Monika,Mucha,Rembertów,5,Product 5,23.99,750
14487,7280,31,1,1,2018-05-23 13:33:55,23,5,2018,Adam,Mazur,Ursus,1,Product 1,7.99,374
14486,7280,31,5,6,2018-05-23 13:33:55,23,5,2018,Adam,Mazur,Ursus,5,Product 5,23.99,750
14490,7281,15,3,5,2018-05-24 23:20:41,24,5,2018,Monika,Żuraw,Bemowo,3,Product 3,13.99,341
14489,7281,15,4,9,2018-05-24 23:20:41,24,5,2018,Monika,Żuraw,Bemowo,4,Product 4,17.99,67
14488,7281,15,5,5,2018-05-24 23:20:41,24,5,2018,Monika,Żuraw,Bemowo,5,Product 5,23.99,750
14492,7282,93,2,5,2018-05-25 12:37:38,25,5,2018,Ewa,Zając,Wawer,2,Product 2,11.99,456
14491,7282,93,3,6,2018-05-25 12:37:38,25,5,2018,Ewa,Zając,Wawer,3,Product 3,13.99,341
14494,7283,69,1,1,2018-05-25 16:27:14,25,5,2018,Natalia,Urban,Wola,1,Product 1,7.99,374
14493,7283,69,4,8,2018-05-25 16:27:14,25,5,2018,Natalia,Urban,Wola,4,Product 4,17.99,67
14495,7283,69,5,1,2018-05-25 16:27:14,25,5,2018,Natalia,Urban,Wola,5,Product 5,23.99,750
14496,7284,39,1,2,2018-05-25 17:06:17,25,5,2018,Kamil,Mucha,Praga-Północ,1,Product 1,7.99,374
14497,7284,39,3,8,2018-05-25 17:06:17,25,5,2018,Kamil,Mucha,Praga-Północ,3,Product 3,13.99,341
14498,7285,12,3,4,2018-05-25 20:14:45,25,5,2018,Hubert,Mazur,Wola,3,Product 3,13.99,341
14500,7286,33,2,3,2018-05-25 21:47:34,25,5,2018,Hubert,Kaczmarek,Mokotów,2,Product 2,11.99,456
14501,7286,33,3,6,2018-05-25 21:47:34,25,5,2018,Hubert,Kaczmarek,Mokotów,3,Product 3,13.99,341
14499,7286,33,4,4,2018-05-25 21:47:34,25,5,2018,Hubert,Kaczmarek,Mokotów,4,Product 4,17.99,67
14504,7287,95,1,8,2018-05-26 00:04:13,26,5,2018,Katarzyna,Baran,Wilanów,1,Product 1,7.99,374
14503,7287,95,2,3,2018-05-26 00:04:13,26,5,2018,Katarzyna,Baran,Wilanów,2,Product 2,11.99,456
14502,7287,95,4,6,2018-05-26 00:04:13,26,5,2018,Katarzyna,Baran,Wilanów,4,Product 4,17.99,67
14506,7288,98,1,9,2018-05-26 03:45:41,26,5,2018,Dominika,Konieczny,Białołęka,1,Product 1,7.99,374
14505,7288,98,2,9,2018-05-26 03:45:41,26,5,2018,Dominika,Konieczny,Białołęka,2,Product 2,11.99,456
14507,7289,85,1,2,2018-05-26 03:51:57,26,5,2018,Adam,Żuraw,Bielany,1,Product 1,7.99,374
14509,7289,85,2,3,2018-05-26 03:51:57,26,5,2018,Adam,Żuraw,Bielany,2,Product 2,11.99,456
14508,7289,85,3,5,2018-05-26 03:51:57,26,5,2018,Adam,Żuraw,Bielany,3,Product 3,13.99,341
14510,7290,75,1,6,2018-05-26 05:47:20,26,5,2018,Grzegorz,Brzoza,Bemowo,1,Product 1,7.99,374
14511,7290,75,4,5,2018-05-26 05:47:20,26,5,2018,Grzegorz,Brzoza,Bemowo,4,Product 4,17.99,67
14514,7291,59,2,5,2018-05-26 07:47:41,26,5,2018,Agnieszka,Zając,Ursynów,2,Product 2,11.99,456
14512,7291,59,3,7,2018-05-26 07:47:41,26,5,2018,Agnieszka,Zając,Ursynów,3,Product 3,13.99,341
14513,7291,59,4,3,2018-05-26 07:47:41,26,5,2018,Agnieszka,Zając,Ursynów,4,Product 4,17.99,67
14515,7292,86,4,5,2018-05-26 18:16:12,26,5,2018,Weronika,Sokół,Śródmieście,4,Product 4,17.99,67
14516,7292,86,5,1,2018-05-26 18:16:12,26,5,2018,Weronika,Sokół,Śródmieście,5,Product 5,23.99,750
14518,7293,4,1,7,2018-05-26 19:51:04,26,5,2018,Edward,Bąk,Targówek,1,Product 1,7.99,374
14519,7293,4,3,6,2018-05-26 19:51:04,26,5,2018,Edward,Bąk,Targówek,3,Product 3,13.99,341
14517,7293,4,4,8,2018-05-26 19:51:04,26,5,2018,Edward,Bąk,Targówek,4,Product 4,17.99,67
14521,7294,10,2,4,2018-05-27 06:40:17,27,5,2018,Kamil,Kaczor,Ursynów,2,Product 2,11.99,456
14520,7294,10,3,8,2018-05-27 06:40:17,27,5,2018,Kamil,Kaczor,Ursynów,3,Product 3,13.99,341
14522,7294,10,4,5,2018-05-27 06:40:17,27,5,2018,Kamil,Kaczor,Ursynów,4,Product 4,17.99,67
14524,7295,89,1,6,2018-05-27 07:04:59,27,5,2018,Grzegorz,Kruk,Wesoła,1,Product 1,7.99,374
